"","genes","A","phase","offset","peak","R2","pvalue","qvalue"
"1690","ENSG00000096968",0.107648168778727,23.7502302595834,5.95339394279914,6.24976974041657,0.151472574387533,0.0971556533354286,0.999984887776629
"1691","ENSG00000097007",0.0998711793293456,11.4937944138213,5.6561374754768,-5.49379441382132,0.0810985918777036,0.278707895388967,0.999984887776629
"1692","ENSG00000097021",0.0384883673181759,14.6713423687932,5.20645813299452,15.3286576312068,0.00839000133142231,0.870327166351367,0.999984887776629
"1693","ENSG00000097033",0.0374725486034632,0.707906055207027,7.07145865424569,5.29209394479297,0.0407996398853478,0.517425098669697,0.999984887776629
"1694","ENSG00000097046",0.0714839661513268,2.56255196866025,3.9650589221296,3.43744803133975,0.0265578464949751,0.649071326253694,0.999984887776629
"1695","ENSG00000097096",0.0587503829377677,20.2594088408729,3.59248245010288,9.74059115912711,0.0412255777180556,0.513889308617053,0.999984887776629
"1696","ENSG00000099139",0.0838092230450325,4.47824206938936,3.83709895287165,1.52175793061064,0.0370630927193265,0.548624668330805,0.999984887776629
"1697","ENSG00000099194",0.300578340390898,12.3518748513112,9.07316029999223,17.6481251486888,0.167730202871028,0.0760013538751655,0.999984887776629
"1698","ENSG00000099203",0.226262089872279,14.1418413561447,2.41278083961697,15.8581586438553,0.172619161590303,0.0701506790530126,0.999984887776629
"1699","ENSG00000099204",0.026382523407092,14.5566335097781,7.65862165406385,15.4433664902219,0.00220771934242947,0.963720376425649,0.999984887776629
"1700","ENSG00000099219",0.0502338811433001,9.08188128074614,6.1443251620976,-3.08188128074614,0.0445126022865296,0.48793600522209,0.999984887776629
"1701","ENSG00000099246",0.01275852280194,4.58695083267922,7.38612181507446,1.41304916732078,0.00192674092968736,0.968180911568984,0.999984887776629
"1702","ENSG00000099250",0.01780493081559,7.90587644187735,4.50776175071766,-1.90587644187735,0.00157047607558036,0.974110159503418,0.999984887776629
"1703","ENSG00000099256",0.0767151898466118,12.2356530989083,5.25933600281837,17.7643469010917,0.056649132187003,0.405101812621259,0.999984887776629
"1704","ENSG00000099260",0.0481380644743271,14.4400009824004,3.56332772114059,15.5599990175996,0.00364135973976742,0.940571528730561,0.999984887776629
"1705","ENSG00000099282",0.192563336964109,12.5090061783593,3.90665396984914,17.4909938216407,0.0799943938910515,0.283343709013545,0.999984887776629
"1706","ENSG00000099284",0.0568703354943034,17.8669961008612,3.25381915617141,12.1330038991388,0.0715267028849731,0.322545647956192,0.999984887776629
"1707","ENSG00000099290",0.0212356732931201,3.19201057338815,5.88857878993057,2.80798942661185,0.0110085622383834,0.833947815365274,0.999984887776629
"1708","ENSG00000099308",0.0777348739646249,22.872083214408,7.92488124868029,7.12791678559201,0.0169036771891512,0.758553892088896,0.999984887776629
"1709","ENSG00000099326",0.0342578100307875,21.4606467202254,4.10943027029591,8.53935327977458,0.00598913385591715,0.904560866963633,0.999984887776629
